time,Total, ,Free, ,Used, ,Buff/Cache
2020-01-17 03:34:46,131777510,  5764560 , 60245300 , 65767652 
2020-01-17 03:35:46,131777510,  5727264 , 60247784 , 65802464 
2020-01-17 03:36:47,131777510,  5612960 , 60243916 , 65920636 
2020-01-17 03:37:48,131777510,  5623460 , 60245920 , 65908132 
2020-01-17 03:38:48,131777510,  5577228 , 60244184 , 65956100 
2020-01-17 03:39:49,131777510,  5522940 , 60241476 , 66013096 
2020-01-17 03:40:49,131777510,  5472824 , 60248120 , 66056568 
2020-01-17 03:41:50,131777510,  5438300 , 60243684 , 66095528 
2020-01-17 03:42:51,131777510,  5365332 , 60243780 , 66168400 
2020-01-17 03:43:51,131777510,  5381772 , 60240388 , 66155352 
2020-01-17 03:44:52,131777510,  5351156 , 60242716 , 66183640 
2020-01-17 03:45:53,131777510,  5318752 , 60247416 , 66211344 
2020-01-17 03:46:53,131777510,  5293344 , 60244136 , 66240032 
2020-01-17 03:47:54,131777510,  5257404 , 60245724 , 66274384 
2020-01-17 03:48:54,131777510,  5194496 , 60247164 , 66335852 
2020-01-17 03:49:55,131777510,  5177832 , 60245472 , 66354208 
2020-01-17 03:50:56,131777510,  5143992 , 60246712 , 66386808 
2020-01-17 03:51:56,131777510,  5110160 , 60245068 , 66422284 
2020-01-17 03:52:57,131777510,  5082272 , 60239868 , 66455372 
2020-01-17 03:53:58,131777510,  4862100 , 60238656 , 66676756 
2020-01-17 03:54:58,131777510,  4504440 , 60244004 , 67029068 
2020-01-17 03:55:59,131777510,  4232596 , 60245528 , 67299392 
2020-01-17 03:56:59,131777510,  3317860 , 60788144 , 67671504 
2020-01-17 03:58:00,131777510,  3016940 , 60787528 , 67973040 
2020-01-17 03:59:01,131777510,  4272240 , 60783876 , 66721396 
2020-01-17 04:00:01,131777510,  4211200 , 60802556 , 66763756 
2020-01-17 04:01:02,131777510,  4179108 , 60791388 , 66807016 
2020-01-17 04:02:02,131777510,  4088760 , 60837012 , 66851740 
2020-01-17 04:03:03,131777510,  4106008 , 60792276 , 66879228 
2020-01-17 04:04:04,131777510,  4068468 , 60791472 , 66917572 
2020-01-17 04:05:04,131777510,  4046096 , 60790556 , 66940860 
2020-01-17 04:06:05,131777510,  4020340 , 60792184 , 66964988 
2020-01-17 04:07:06,131777510,  3989388 , 60789000 , 66999124 
2020-01-17 04:08:06,131777510,  3945960 , 60787736 , 67043816 
2020-01-17 04:09:07,131777510,  3912500 , 60786476 , 67078536 
2020-01-17 04:10:07,131777510,  3855164 , 60787028 , 67135320 
2020-01-17 04:11:08,131777510,  3843436 , 60791044 , 67143032 
2020-01-17 04:12:09,131777510,  3810088 , 60793044 , 67174384 
2020-01-17 04:13:09,131777510,  3775500 , 60787764 , 67214248 
2020-01-17 04:14:10,131777510,  3711516 , 60787716 , 67278280 
2020-01-17 04:15:10,131777510,  3677336 , 60788424 , 67311752 
2020-01-17 04:16:11,131777510,  3539424 , 60786804 , 67451280 
2020-01-17 04:17:12,131777510,  3600556 , 60784716 , 67392240 
2020-01-17 04:18:12,131777510,  3564876 , 60789752 , 67422880 
2020-01-17 04:19:13,131777510,  3512224 , 60788044 , 67477248 
2020-01-17 04:20:14,131777510,  3524424 , 60790056 , 67463032 
2020-01-17 04:21:14,131777510,  3490684 , 60792272 , 67494560 
2020-01-17 04:22:15,131777510,  3458772 , 60790544 , 67528192 
2020-01-17 04:23:15,131777510,  3418524 , 60788476 , 67570512 
2020-01-17 04:24:16,131777510,  3392332 , 60790400 , 67594784 
2020-01-17 04:25:17,131777510,  3361916 , 60788100 , 67627496 
2020-01-17 04:26:17,131777510,  3329888 , 60787704 , 67659920 
2020-01-17 04:27:18,131777510,  3111196 , 60811352 , 67854960 
2020-01-17 04:28:19,131777510,  2764836 , 60848208 , 68164464 
2020-01-17 04:29:19,131777510,  3164792 , 60848408 , 67764312 
2020-01-17 04:30:20,131777510,  3159156 , 60820744 , 67797616 
2020-01-17 04:31:20,131777510,  3178744 , 60791140 , 67807632 
2020-01-17 04:32:21,131777510,  3159332 , 60788992 , 67829184 
2020-01-17 04:33:22,131777510,  3130568 , 60787452 , 67859488 
2020-01-17 04:34:22,131777510,  3109276 , 60787196 , 67881040 
2020-01-17 04:35:23,131777510,  3079532 , 60792556 , 67905424 
2020-01-17 04:36:23,131777510,  3039468 , 60794472 , 67943568 
2020-01-17 04:37:24,131777510,  3023760 , 60788144 , 67965608 
2020-01-17 04:38:25,131777510,  2991624 , 60786492 , 67999392 
2020-01-17 04:39:25,131777510,  2957156 , 60787404 , 68032952 
2020-01-17 04:40:26,131777510,  2901284 , 60800752 , 68075472 
2020-01-17 04:41:27,131777510,  2881784 , 60785220 , 68110512 
2020-01-17 04:42:27,131777510,  2841820 , 60787760 , 68147936 
2020-01-17 04:43:28,131777510,  2802412 , 60786268 , 68188832 
2020-01-17 04:44:28,131777510,  2687600 , 60785716 , 68304192 
2020-01-17 04:45:29,131777510,  2716652 , 60794936 , 68265920 
2020-01-17 04:46:30,131777510,  2677684 , 60788772 , 68311056 
2020-01-17 04:47:30,131777510,  2335924 , 60789028 , 68652560 
2020-01-17 04:48:31,131777510,  2067024 , 60788148 , 68922336 
2020-01-17 04:49:32,131777510,  1729644 , 60789224 , 69258640 
2020-01-17 04:50:32,131777510,  2555600 , 60796860 , 68425056 
2020-01-17 04:51:33,131777510,  2541528 , 60787960 , 68448024 
2020-01-17 04:52:33,131777510,  2510708 , 60786868 , 68479936 
2020-01-17 04:53:34,131777510,  2434488 , 60787228 , 68555792 
2020-01-17 04:54:35,131777510,  2375316 , 60783576 , 68618624 
2020-01-17 04:55:35,131777510,  1985528 , 60789676 , 69002304 
2020-01-17 04:56:36,131777510,  1588064 , 60798108 , 69391344 
2020-01-17 04:57:36,131777510,  1219660 , 60789964 , 69767888 
2020-01-17 04:58:37,131777510,   797948 , 60792760 , 70186800 
2020-01-17 04:59:38,131777510,   714428 , 60793476 , 70269608 
2020-01-17 05:00:38,131777510,   492756 , 60802112 , 70482640 
2020-01-17 05:01:39,131777510,   498572 , 60782676 , 70496264 
2020-01-17 05:02:40,131777510,   478744 , 60773360 , 70525408 
2020-01-17 05:03:40,131777510,   463836 , 60763976 , 70549696 
2020-01-17 05:04:41,131777510,   419612 , 60759356 , 70598544 
2020-01-17 05:05:41,131777510,   612848 , 60784624 , 70380040 
2020-01-17 05:06:42,131777510,   486840 , 60784708 , 70505968 
2020-01-17 05:07:43,131777510,   426432 , 60767304 , 70583776 
2020-01-17 05:08:43,131777510,   456848 , 60778016 , 70542648 
2020-01-17 05:09:44,131777510,   431036 , 60784620 , 70561856 
2020-01-17 05:10:45,131777510,   403724 , 60786764 , 70587024 
2020-01-17 05:11:45,131777510,   435220 , 60757164 , 70585128 
2020-01-17 05:12:46,131777510,   528620 , 60768408 , 70480480 
2020-01-17 05:13:47,131777510,   432300 , 60774304 , 70570912 
2020-01-17 05:14:47,131777510,   480168 , 60768824 , 70528520 
2020-01-17 05:15:48,131777510,   411348 , 60772052 , 70594112 
2020-01-17 05:16:48,131777510,   456060 , 60765620 , 70555832 
2020-01-17 05:17:49,131777510,   625796 , 60765216 , 70386496 
2020-01-17 05:18:50,131777510,   446908 , 60768536 , 70562064 
2020-01-17 05:19:50,131777510,   466284 , 60763084 , 70548144 
2020-01-17 05:20:51,131777510,  5858104 , 60758620 , 65160788 
2020-01-17 05:21:52,131777510,  5553096 , 60755216 , 65469200 
2020-01-17 05:22:52,131777510,  5195936 , 60754132 , 65827444 
2020-01-17 05:23:53,131777510,  4896984 , 60748868 , 66131660 
2020-01-17 05:24:53,131777510,  4615076 , 60751144 , 66411292 
2020-01-17 05:25:54,131777510,  4402020 , 60756248 , 66619244 
2020-01-17 05:26:55,131777510,  4039220 , 60758736 , 66979556 
